голубь		шарко	тхьаркъо	тхьарыкъо		тхьарыкъо	тхьарыкъу	тхьаркъо			тхьарыкъу	tharqʷe	tharko 	tharıkue 	thar(ə)qʷe	тхьарыкъо		тхьарыкъо	тхьарыкъуэ	тхьарыкъо	тхьэрыкъо	тхьэрыкъуэ	тхьарыкъуэ	тхьэрыкъуэ
ласточка		пцашхуо	пцIащхъо	пцIащхъо		пцIашхъо	пцIашъхъо	пцIашхъо			пцIашхъо	pc̣ašχʷə	pšaşḣo, šaşüḣo 	pšaşḣue 	pc̣ašχʷe	пцIашхъо			пцIашхъуэ	пцIашхъо	пцIашъхъо	пцIашъхъуэ	пцIашъхъуэ	пцIашъхъуэ
гнездо		навгуо	набгъэ	 		набгэ	набгъо	набгъо			набгъэ	nabʁʷe	ğu, nıbğe 	ábğue 	bzwənabʁʷe	абгъо		абгъо	набгъуэ	абгъо	абгъо	абгъо	абгъуэ	абгъо
рыба	zeyshee, tzey	пце	пцэжъый	пцэжъый	псэжъый	п:цэжьый	балыкъ	парго	пцэжъый		пцэжъый	pceẑəj	pśejiy 	bźeĵey 	bẑeẑje	бдзэжъей	бдзэжъей	бджэжъе	бдзэжъе	бдзэжъе	бдзэжъэй	бдзэжъе	бдзэжъэй	бдзэжъе
лягушка		ханткуарке	хьантIракъу	хьанткъуакъу		хьанткъуакъу	хьантIракъу	хьантIаркъу			хьантIракъу	hanṭarqʷə	hanṫırako 	handırkuako 	handrəqʷaqʷe	хьандрыкъуакъо		хьандрыкъуакъо	хьандыркъуакъуэ	хьандыркъуакъо	хьандыркъуакъо	хьандрыкъуакъо	хьандыркъуакъо	хьандрыкъуакъо
ящерица		хамплиже	хьамплъыжь	хьанплъыжъ		хьаныплъыжъ	хьамплъыжь	хьамплъыжь			хьамплъыж	hampɬəžʼ	hampĺıj 	şındırḣo 	šʼendərχʷe	щындрыхъо		чындрыхъо	щэндырхъо	щэндырхъуе	щындырхъэу	шындрыхъэу	щындырхъэу	шындрыхъэу
змея		бле	блэ	блэ	блэ	блэ	блэ	блэ	блэ		блэ	ble	ble 	ble 	ble	блэ	блэ	блэ	блэ	блэ	блэ	блэ	блэ	блэ
червь		хаблуу	хьаблыгъу	хьаблугъу	хьаблу(гъ)	хьаблыу	хьаблу	хьамлыу	хьамблугъу		хьамблугъу	hamləwə	hamblıw, worbene hamlıw 	hambıluw 	hambəlwə	хьамблу	хьамблу	хьамбылу	хьамблуу	хьамбылу	хьэмблу	хьамблу	хьамблу	хьамблу
пиявка		ду	дыо	дыо		дыгъо	дыо	дыо			дыо	dəwe	dıwo 	psı dıwue 	dəwe			дыо	дыуэ	дыо				
муха		бадзе	бадзэ	бадзэ		бадзэ	бадзэ	бадзэ			бадзэ	baʒe	baźe 	baźe 	baʒe	бадзэ		бадзэ	бадзэ	бадзэ	бадзэ	бадзэ	бадзэ	бадзэ
слепень												ŝʷef beʒešxʷə			ʁʷəde	гъудэ		гъудэ, бэдзэшхо						
оса		кацюгане				къэцыгъуан		къэцыгъуан				qecəʁʷan			haʒəʁʷane			хьадзыгъуанэ	хьацыгъуанэ	хьацыгъуанэ	хьэдзыгъуанэ	шIыбжэ	бжъэ	хьэдзыгъуэнэ
пчела	bshey	бже	бжьэ	бжьэ		бжьэ	бжьэ	бжьэ			бжэ	bžʼe	kabze 	kabze 	bžʼe	бжъэ		бжьэ	бжъэ	бжъэ	бжъэ	бжъэ	бжъэ	бжъэ
шмель						х'енжьдумпI		чIыбжьэ				č̣əbžʼe							цIыв	шIыбжьэ	шIыбжъэ			шIыбжэ
овод		ггуде						гъорды				ʁʷədə			baʒešxʷe				гъуыдэ	гъудэ	гъудэ			
комар		аргой	аргъой	аргъой		арыгъой	аргъой	аргъой			аргъой	arʁʷej	arğoy 	arğuey 	arʁʷəje	аргъуей		аргъуе	ар(ы)гъуе	аргъуе	аргъуе	аргъуе	аргъуей	аргъуе
моль								хъунэ				χʷən	ḣun, ḣune 	ḣun 	χʷən	хьандрабгъо		хъун	хъуын	хъун	хъун	хъун	хъун	хъун
муравей		хандзёгу	къэмзэгу	къамдзэгу		хьандзэгу	къамзыгу	къамзэгу			хьамзэгу	qamzegʷə	kamzegu` 	ḣumṕeśeg 	χenc̣ebeǯʼ\χʷenc̣ebeǯʼ\qenc̣ebeǯʼ	хъумбэцIэдж, хьапIадзэ		хъунцэбэдж	хъунцIэбэдж, хъуымпIэцIэдж	хъунцIэбэдж	хъумпэрцIэдж	хъумпIэцIэдж	хъунцIэпIэдж, хъумпIэцIэдж	хъумпIэцIэдж
паук		байге	багье	багье		багье	багье	бэдж			бэджэхъ	beǯʼ	becıḣ, beceḣ  	beg 	beǯʼ	бэдж		бэдж	бэдж	бэдж	бэдж	бэдж	бэдж	бэдж
бабочка		хаде̇рбiй	хьабрашъу	хьабратI		хьандрэпый	хьатIэпIый	хьампIырашъу				hamṗəraŝʷə	keneğebıĺ, kenğabıĺ 	keneğebıĺ, kenğabıĺ 	handrabʁʷe	(хь)андрабгъо		хьандрабгъо	хьандрабгъуэ	хьандрабгъо	хьэнтIрабгъо	хьэнтIрабгъуэ	хьэнтIырабгъуэ	хьэнтIрабгъуэ
мотылек						шъуыгъу						meṣ̂wah	keneğebıĺ, kenğabıĺ 	keneğebıĺ, kenğabıĺ 										
кузнечик		чедеркизе		мэкъау		цIауы цIыкIу	пкIау	пкIау				pč̣ʼawə			pč̣ʼawe	пкIао		пкIао	пкIауэ	пкIао	пкIао	пкIао	пкIао	пкIао
цикада, саранча (?)						цIауы						mac̣				хьафIуантIэ					мацIэ			
клещ		бамиче				бамыкI						baməč̣ʼe	bamıć, hajöánṫe 	melhapaśe 	baməč̣ʼ	цIэ		бэмыкI			мэл.хьэпIацIэ	мэлы.цIэ		мэл.хьапIацIэ
блоха		бжидзе́										bžəʒe	bjıźe 	bĵıźe 	(ǯʼedə)c̣e			цIэ			цIэ	цIэ	цIэ	цIэ
вошь		ссѐ	цIэ	цIэ	сIэ	сIэ	цIэ	цIэ	цIэ		цIэ	c̣e	še	še 	c̣e		цIэ	цIэ	цIэ, цIыв	цIэ	цIэ	цIэ	цIэ	цIэ
гнида		се́аке́	цIакIье	цIаркIье		сIакье						c̣ač̣ʼe			c̣ač̣ʼe									
клоп						пхъасIэ						pχac̣	pḣaŝe 	ğoánedes, pḣaše 	c̣e									
дерево	frah	чигге	чыгы	чыгы	чыгы	чыгы	чыгы	чъыгы	чыгы		чыгы	čəgə	çıǵı, şıǵı 	jıǵ 	žəg	жыг	жыг	джыг	жьыг	жьыг	жьыг	жыг	жьыг	жыг
лес	meyzee, méhzé	мезе	мэзы	мэзы	мэзын	мэзы	мэзы	мэзы			мэзы	mezə	mez 	mez 	mez	мэз		мэз	мэз	мэз	мэз	мэз	мэз	мэз
куст		куанде	куадэ	къуадэ		куард	къуандэ	куандэ			куадэ	ŝhand, kʷand, kʷaš	koánśe, ḱoánde 	koánśe 	kʷande				къуацэ					
ветка			къуапэ	къуапэ		къуапэ	къуамэ	къутам			къуамэ	qʷətame	ḱoáme 	guáne 	qʷədame	къудамэ; а) б) бащ		къодамэ	къуыдамэ	къодамэ	къодамэ	къодамэ	къудамэ	къудамэ
прут		кинтль					бэщhы	камыщ				čʼə			bašʼ, čʼə			кIы	бащ	бащ, кIы	бащ	кIы	чы	чы
лист	dsháss	пчасе	тхьапэ	тхьапкIэ	пкIашъэ	чыгытхьапэ, М: тхьапкIэ	тхьапэ	тхьап	тхьапэ		тхьапэ, пкIашъэ	thap	thape 	thampe 	thape	тхьампэ	тхьампэ	тхьампэ	тхьампэ	тхьампэ	тхьэмпэ	тхьампэ	тхьампэ	тхьампэ
кора		пхасюё, чиггесюё	чыгышъо	шъуапэ, пхъашъо	чыгышъо	пхъашъо	шъуапIэ	шъуапIэ	чыгышъо		шъо	pχaŝʷe	şü`amṕe 	famṕe 	žəg č̣ʼəfe	жыгыфэ	жыгыфэ	жыг кIыфэ	фампIэ, жьыгыфэ	фампIэ	жьыгыфэ	жыгыфэ	жьыгыфэ	жыгыфэ
корень	et-lábs	тлябсе, пхатлебсе	лъапсэ	лъапсэ	лъапсэ	лъапсэ	лъапсэ	лъапсэ	лъапсэ		лъапсэ	ɬapse	ĺapse 	ĺapse 	ɬapse	лъабжэ	лъабжэ	лъапсэ	лъапсэ, лъапсэ	лъапсэ	лъабжъэ	лъабжъэ	лъабжъэ	лъабжъэ
смола		мюсху, катрань										məstχʷə			ǯʼwexte	сэкъыз		сыкъоз						
пень						пхъэшъхьакъу						taqe	tekej 	dakaĵ 	(pχe)deqeẑ	пхъэдакъэ(жъ)			пхъэдакъэ	пхъэдакъэ	пхъэдакъэ	жыг дакъэ		жыг лъэдакъэ
чурка						пхъэтакъыр						taqər										пхъэдакъэ		пхъэдакъэ
щепка		пхаупсафе				пхъэц:асэ, М: пхъэцIакIь						pχewəšč̣ʼaf	pḣewupsaf, pḣeućen 	wupsaxue, koş`iy 	pχelac̣e/pχelapce									
трава		ууце	уцы	уцы		уцы	уцы	уц (еще и лекарство)			уцы	wəcə	wuśı 	wuź  	wəʒ	удз		удз	уыдз	удзь	удз	удз	удз	удзь
сено		мокуо	мэкъу	мэкъуы		уцы	мэкъу	мэкъу			мэкъу	meqʷə	meku 	meku` 	meqʷə	мэкъу		макъу	мэкъу	мэкъу	мэкъу	макъу	макъу	мэкъу
цветок	sóréké	нокоге	нэкъыгъ	нэкъыгъэ		(уцы)накъыгъ	нэкъыгъ	къэгъагъ			нэкъыгъ	qeʁaʁ	nekığ 	neqiğa 	qeʁaʁe	удзгъэгъа		къэгъагъэ	къэгъагъэ	къэгъагъэ	удз гъэгъа 'трава расцветшая'	гъэгъа	удз гъэгъа	удз гъэгъа
кукурузинка				натыфыц		натфыцэ																		
кукуруза			натыф	натыф		натыф	натрыф	натрыф			натыф	natrəf	natıf 	nartux 	natəxʷə	нартуху		нэртыху	нэтыху	натыху	нартыху	нэртыху	нэртыху	нэртыху
черемша												čʼjerjemša			qelar									
кинза			къоны	хэубэн		къуны		къоны			хэубэн				qʷen									
мята			цашъухъо, сашъухъо	цашъхъо								ʁʷeŝʷə wəc			hebžʼən									
лопух		тхаркуозе	тхьаркъо	тхьаркъожъ		тхьарыкъожъ					тхьарыкъу	tharqʷeẑ			tharqʷeẑ						тхьарыкъоф	тхьарыкъоф	тхьарыкъоф	тхьарыкъоф
сельдерей			хъэрку	хъырку		хъэрку																		
камыш		камыле	псыкIутIан	къамыл			къамыл	къамыл				qaməl	kamıl 	kamıl 	qaməl	къамыл		къамыл	къэмыл	къамылъ	къамыл	къамыл	къамыл	бгъэн
сорняк												wəc ṣ̂wej			wəʒəẑ	банэ			банэ					
крапива		пишсене	пчэсэн	пщысэн		пшысэн	пщыстэн	праунэбжь, пшэсэн			пчэсэн	pšesen	pşısen, pş`esane 	şepsane 	šəpsane	шыпсанэ		шыпсанэ	щыпсанэ	щыпсанэ	щыпсанэ	шыпсанэ	щыпс(ыр)анэ	шыпсэранэ
колючка (шип растения)			къацы	къацы		пхъэц:асэ = щепка	къэцhы	панэ			къацы	pane	pane 	bane 	bane	банэ		банэ	банэ	банэ	банэ	банэ	банэ	банэ
яблоко	see-yéh	мiйе, мёе	мые, мие	мые		мы	мые	мыIэрыс			мые, мыIарыс	məʔerəs	mıarıs 	mıarıse	məʔerəse	мэIарысэ		мыIарысэ	мыIарысэ	мыIарысэ	мыIарысэ	мыIарысэ	мыIарысэ	мэIарысэ
яблоня		мiйечиге	миечыг	мыечыгу		мые	мыечыг				мыечыг	məʔerəse čəg												
груша	khûzû	хузу, хузуарись	къужъы	къужъы		хъужьы	къhужъ	къhужъы			къужъы	qʷəẑə	kujı 	kuĵ 	qʷəẑ	кхъужъ		кхъужъ	кхъуыжъ, кхъуыжъIарысэ	кхъужъ	кхъужъ	кхъужъ	кхъужъ	кхъужъ
виноград	sánáhsh	санасха	санэ	санэ		санэ	санэ	сырнашъхь			санэ	senaŝh	sane 	sane 	senaŝhe	жъэзум			жъызум	жъызум				
алыча			пхъыгулъ (жьелтая), къыплъы (черная), Iашъапхъ (красная)	пхъыгулъ		ашапкъ	пхъэгъулъ	пхъэгулъ				pχegʷəɬ	pḣeguĺ 	pḣeguĺ 	pχegʷəɬ				пхъэгуылъ	пхъэгулъ	пхъэгулъ	къымцIэ	къыфIцIэ	пхъэгулъ
слива	pkhôhbool	пхапсе, мёгу	къушъутIэ [kʷəSʷt'e]	пхъушъутIэ		мыгур	мыгур	къыпцIэ				qəpc̣e	kıpše 	kıpše 	qəpc̣e	къыфцIэ		къуфцIэ	къымцIэ	къымцIэ	къымцIэ	пхъэгулъ	пхъэгулъ	къымцIэ
кизил		заiе	зае	зае		заи		зае				zaje			ze	зэ			зэ	зэ	зэ	зэ	зей	зэ
каштан		шхопче	шъухъопчы (шъухъ без гласного)	щхъопчы		шхъопчы	шъухомпч	шхъомч				kaštan												
ежевика, ажина		маркошуссе́				маркIуашътэ						ježjevjək			mez									
зрелая ежевика, ажина						маркIошътэжъ																		
малина												marḳʷe	mamkut 	mamkut 	meraḳʷe					зэрыджэ				
земляника		марко	маркIо	маркIо		маркIо					маркIо	cʷəmpe			c̣ʷəmpe	чIыгу мэракIо								
клубника			цумпэ	цумпэ		цурпэ	цумпhэ	цумпhэ			цумпэ	cʷəmpeʔerəs				пыжъ								
ягода шиповника						гошынапц						haqʷəẑ, dexenapce												
ягода терновник															pəẑ									
орех	deshwee	де					дэфо	дэшко				de	dejiy 	deśuq 	de	дэ		дэ	дэ	дэ	дэ	дэ	дэ	дэ
грецкий орех		дешхуо	дэ, дакъ-дакъ (маленький дети)	дэ, дэшъхъу		дэ	дэ	дэшко			дэ	dešxʷe	de, deşüxo, deşxo 	de 	dešxʷe			дэ	дэ	дэшхо	дэшхо	дэ	дэ	дэ
орех (лесной, лещина)		дезiй (дешхуо - грецкий)	дэжъый	дэшъхъу		дэжъый		дэшко			дэжъый				deẑje						дэ	дэцIыкIу	дэцIыкIу	дэцIыкIу
семена яблок						мыякIье																		
косточка (плода)						кIье	кIье	кIэ				č̣ʼe			kʷəməle	кумкIэ			куымылэ	жъылэ	кумшIэ	кумшIэ, кумылэ	кумшIэ, кумылэ	кумшIэ
лук		бжине	бжьынэ	бжьынэ		бжьыны	бжьыны	бжьын			бжынэ	bžʼənə	bjını 	bĵın 	bžʼən	бжьын		бжьын	бжъын	бжьын	бжъын	бжъын	бжъын	бжъын
чеснок	bishnef	бжинёфь	бжьыныф	бжьыныф		бжьыныф	бжьыныф	бжьыныф			бжыныф	bžʼənəf	bjınıf 	bĵınıxu` 	bžʼənəxʷ	бжьыныху		бжьыныху	бжъыныху	бжьыныху	бжъыныху	бжъыныху	бжъыныху	бжъыныху
горох		бзе́, гѐшибзе										gʷerwex			ǯʼenčʼ χʷərje (круглая фасоль)	жьэнч			джэщ					
зернышко	kotzey											ležʼəʁace			gʷeʒəʒe	годзыналэ								
зерно (собир.)		ке, фугуке										leẑəʁe			ležʼəʁe			годзь			годз	годз	годз	
семя	méyshey	кiе	цэ	цэ		цэ	кIе	кIэ			кIэ	č̣ʼe	će, şılapḣ 	jıle	žʼəle, žʼəlabχe (семена)	жьылэ	жьылэ		жьылэ		жьылэ	жылэ	жьылэ	хьадзэ, жылэ (собирательное)
колос		ггахюасха		шъхьа				шъхьэ				ŝhe, fəŝhe	şhaĺe 	ṩhamıĵ, ṩhaĺe 	ŝhaməžʼ	шъхьамыжь			шъхьапэ		шъхьэмыжь	шъхьамыж	шъхьамыж	шъхьамыж
ость (колоса)															ŝhaməžʼəqʷə									
солома (а. колос со стеблем)	wárzey	вуарзе						уарзэ				warze			herwaze	хьауазэ		хьэруазэ	хьауазэ					
мяки’на (а. измельченная солома)															herwazeẑʁje									
пшеница	kéhtshey-peehsh	куоце	коцы	коцы		к:оц:ы	кhоцы	коц			коцы	kʷecə	ḱośı 	gueź 	gʷeʒ a) ʁetxe gʷeʒ b)bžəhe gʷeʒ	годзь		годзь	гуэдз	годзь	годз	годз	годз	годз
фасоль			гьечы	гьечы		гьех'и	гьещhы	джэнч			джэшы	ǯʼenčʼə			ǯʼenčʼ	жэнщ		джэнч	джэщ	джэщ	джэнщ	джэнш	джэнш	джэнш
фасолина						гьех'изан																		
черный горох															ǯʼenčʼχʷərje f̣əc̣e									
консервированный горох															ǯʼenčʼχʷərje tjeʔʷenṭa									
рожь		хапзiй					хьа	хьэ				hamc̣əj	hamšiy 	hamšiy 	hamc̣jə					хьамцIи	хьамцIи			
просо		гасюе, фугё										mešʼə, ʁaẑʷe	fıgu` 	xug 	xʷəgʷ				хуыгу	хугу	ху	ху	ху	хугу
овес		бегипе, зѐнтхе										zentχ			zentχ									
ячмень		хха										he			he	хьа			хьа		хьэ			
дыня	nahsh	няше	къэуан, къэун	къаун		нэшэпсышъу	къаун	нашэ			къаун	naš	şöwnaşe 	fonaṩe 				нашэ	нашъэ	нашэ	хъыуан	хъыуан	хъыуан	хъыуан
арбуз		карпюзь	къэрбыдз	къэрэпыз		къарапыз	нащэ	къэрапыз			къарапыз	qepraz, χərbəʒ	ḣırbıź, naşe 	ḣarbız 				хъырбыдз	хъэрбыз	хъэрбыз	хъэрбыз	хъэрбыз	хъэрбыз	хъарбыз
пшено		фугуо	гугъэ	гугъэ		гугъэ	гугъэ	фыгу			фыгу	fəgʷə	fıgu` 	xug 				хуг		хуг	хугу	хугу	хугу	хугу
мука	hádsheegá	кхiйне	хьаджьыгъ, коц	хьаджьыгъэ		хьаджьыгъэ	хьаджьыгъ	хьаджыгъ			хьаджыгъ	haǯʼəʁe	hacığe, hajığe 	hajığa 	hažʼəʁe	хьажъыгъэ		хьаджыгъэ	хьажьыгъэ	хьажьыгъэ	хьэжьыгъэ	хьажыгъэ	хьажыгъэ	хьажыгъэ
тесто		тгатцю	тхьацу	тхьацу		тхьацу	тхьацу	тхьацу			тхьацу	thacʷə	thaçü 	thav 	thav	тхьав		тхьав	тхьав	тхьав	тхьав	тхьав	тхьав	тхьав, хупцIынэ
толокно’												zentχ gʷəʁ												
со’лод												č̣ʼəte												
жареное зерно						-									gʷeʒ ʁeẑa									
хлеб	tshâkhû, tshouykh	ггазюё, чахуо	хьалыгъу	хьалыгъу		хьалыгъу	хьалыгъу	хьалыгъу			хьалыгъу	haləʁʷə	halığu, haluğ 	ş`aḱue 	haləʁʷ	кIакхъо		кIакъо	шIакъуэ	шIакъо	шIакхъо	шIакхъуэ	шIакхъуэ	шIакхъуэ
хлебное изделие с начинкой															haləve			хьалывэ	хьалывэ	хьалывэ				
молоко 	shey-sénnee, sháh, shey-zen	ше, шезене	чэ	чэ		х'е, шэ	щhэ	щhэ			шэ	šʼe	şe 	şe 	šʼe	щэ		чэ	щэ	щэ	щэ	шэ	шэ	шэ
сыворотка		шху, сшеггапсаге	къоепс	къоепс		хъоепс	къhоепс	къоепс			къоепс	qʷejepsə			qʷəjejəps			къундысо	къуындэпсо		щэжьыпс	шэжыпс	шэжыпс	шэжыпс
простокваша			чэгъэпцIагъ	чэгъэпсIагъ		х'егъэпсIагъ	щhэгъэпцIагъ				шхыуы	šʼxəwə, šʼeʁepc̣aʁ			šʼe f̣eʔʷa									
молозиво												šʼeʁʷə			šč̣ʼerəšʼe						шкIэрыщэ	шкIэрышэ [ʃk'erəʃe]	шкIэрышэ [ʃk'erəʃe]	шэкIэрышэ [ʃetɕ'erəʃe]
скисшее молоко				чэшIокIъугъ		х'екIуадыгъ																		
растительное масло	zeyeetin daġh						дагъэ	дагъэ				daʁe	dağe 	dağe 	daʁe	дагъэ		дагъэ	дагъэ	дагъэ	дагъэ	дагъэ	дагъэ	дагъэ
масло из молока	tkhoo-táâtsh, tkhô	тху	тхъу	тхъу		тхъу	тхъу	тхъу			тхъу	tχʷə	tḣu 	tḣu	tχʷə, tχʷəc̣əne	тхъу		тхъу	тхъу	тхъу	тхъу	тхъуцIынэ	тхъуцIынэ	тхъу, тхъуцIынэ
топленое масло			тхъужъуагъ	тхъужъожъыгъ		тхъужъжъыгъ	тхъужъожьыгъ	тхъужъожьыгъ			тхъугъэжъожъыгъ	tχʷə ẑʷežʼəʁ			tχʷə ʁevežʼa	тхъувэжьа			тхъувэжьа			тхъу	тхъу	тхъу
сметана		шеатесзыне		чатэ		х'ятэ	щhатэ	щhатэ			шатэ	šʼate	şate 	şate 	šʼate	щатэ		чатэ	щатэ	щатэ	щатэ	шатэ	шатэ	шатэ
сыр	páhyey	куаiе	къуае	къ(h)уае		хъуае	къhуае	къhуае			къуае	qʷaje	koáye 	k`oy 	qʰʷje	кхъуей		кхъуе	кхъуе	кхъуе	кхъуей	кхъуей	кхъуей	кхъуе
творог		коаiассыне				хъоешIокIу						qʷeje ʁewəšqʷejəʁ			šʼəpɬəsqʷəje						мэтэ кхъуей	мэтэ кхъуей	мэтэ кхъуей	мэтэ кхъуе
брынза												meləqʷaj, brənz			qʷəje/творог									
мясо	lee	лле	лы	лы	лы(н)	лы	лы	лы			лы	lə	lı 	lı 	lə	лы	лы	лы	лы	лы	лы	лы	лы	лы
жир		пшерерь	щэ	щэ	щэ	щэ	щэ	шэ			шэ	še, daʁe			še	шэ	шэ	шэ	шъэ	шъэ	шъэ	шъэ	шъэ	шъэ
растопленный жир															ʁevežʼa									
бульон	leb-sey		жъопс	жъопсы		жъопс	жъопсы	лэпс				lepsə	leps 	leps 	leps	лэпс		лэпс	лэпс	лэпс	лэпс	лэпс	лэпс	лэпс
колбаса				нэкъулъ		нэкъулъ		нэкулъ				nekʷəɬ						нэкулъ	нэкуылъ	нэкулъ	нэкулъ	нэкулъ	нэкулъ	тхьамшIугъныбэ
яйцо	kânghey, tshânkey	кiанке, кетике	кIьякIье	кIьякIье	кIакIэ	кIьякIье	кIякIе	кIэ(н)кIэ			кIанкIэ	č̣ʼenč̣ʼe	ćenće 	gedıqe, cedıće 	ǯʼedəč̣ʼe	джэдыкIэ	джэдыкIэ	джэдыкIэ	джэдыкIэ	джэдыкIэ	джэдыкIэ	джэдыкIэ	джэдыкIэ	джэдыкIэ
соль	zôġho, shôġhô	шуггу	чыгъу	чыгъуы	х'ыгъу	х'игъу	щhыгъу	щыгъу			шыгъу	šʼəʁʷə	şığu 	şığu` 	šʼəʁʷə	щогъу	щогъу	чогъу	щыгъу	щыгъу	щыгъу	шыгъу	щыгъу	шыгъу
хмельной напиток, буза			шъуатэ	шъуатэ, бахъсым		шъуат:э									baχsəme	бахъсымэ		бахъсымэ	бэхъсымэ	бахъсымэ	бахъсымэ	бахъсымэ, махъсымэ	бахъсымэ, махъсымэ	махъсымэ, бахъсымэ
мед	tooza shooġhoo, shouy-oo	сюоу	шъоуу	шъоу		шъоу	шъоу	шъоу			шъоуы	ŝʷewə	şöwu 	fo 	fʷe	фо		фо	фо	фо	фэу	фо	фо	фо
конфета						к:анфот:						kʷenfjet												
вареники				тхьацуыпIыртI, псырыжъу		псырыжъу						psərəẑʷe haləẑʷə, haləẑʷeẑəj									псыхьэлывэ	псыхьалывэ	псыхьалывэ	псыхьалывэ
пельмень												ləhaləẑʷeẑəj			ləxaləve ʁeva									
рубашка	gánn	гiяне	гьянэ	гьянэ		гьян	гьянэ	джанэ			джанэ	ǯʼan	cane	gane, cane 	ǯʼane	джанэ		джанэ	джанэ	джанэ	джанэ	джанэ	джанэ	джанэ
платье	shooġhoon, shôġhen		гьянэ	гьанэ		гьан	гьянэ	джанэ			джанэ	ǯʼan	cene ćeh, cane ćıh 	bostey, boxśey 	ǯʼane			джанэ	зэгъалъэ	мастэ	бэхуце, це (мужской)	бэхуце [bexʷce], це (мужское)	бэхуце [bexʷce], зэгъалъэ, це (мужское)	бэхуце [bexʷce], це (мужское)
одежда	shéhkey	шегоне	щыгъын	щыгъын		щыгъэн	щыгъын	щhыгъын			шыгъын	šʼəʁən	şığın 	ṩığın 				щыгъын	шъыгъын	шъыгъын, це	шъыгъын	шъыгъын	шъыгъын	шъыгъын
штаны		угуаншейге	гъочэгь	гъочэгь		гъох'егь	гъощэгь	гъочэдж			гъошэдж	ʁʷenčʼeǯʼ	ḣonçec, ğonçec 	ğonşeg 	ʁʷenčʼenǯʼ	гъончэдж		гъощэндж	гъуэнчэндж	гъончэндж	гъонщэдж	гъоншэдж	гъоншэдж	гъоншэдж
подштанники						гъох'егьикIэгъыкIэлъ						ʁʷenčʼeǯʼ č̣eʁč̣eɬ												
бурка		чiаку͡о	кIакIо	кIакIо		кIакIо	кIако	кIако			кIакIо	č̣ʼaḳʷe	ćaqo, ş`aqo 	ş`aque	cje	кIакIо			шIакIуэ	шIакIо	шIакIо	шIакIуэ	шIакIуэ	шIакIуэ
войлок		упчѐ				кIакIо		упкIэ				wəpč̣ʼe			cje						упшIэ	упшIэ	упшIэ	упшIэ
шапка	páġhô, paġha, pâhoo	пагуо	паIо	пакъо		пакъIу	пhаIо	паIо			паIо	paʔʷe	pao	pıa 	ṗə			пIыIэ	пыIэ	пIыIэ 	пIыIэ	пыIэ	пыIэ	пыIа
платок женский						платыкъу	шъхьатэхъу	шъхьатехъу				platəkʷə, ŝhetjeχʷə			ʔaɬeč̣ʼ	IалъэкI		IалъэкI						
кольцо	élteen	аретлине	Iарылъын, Iаилъын	Iарылъын		Iарылъын	Iэрылъын	Iалъын			Iалъын	ʔaɬən			ʔaɬən	Iалъын		Iалъын	Iалъын	Iалъын	Iалъын	Iалъын	Iалъын	Iалъын, тхьагъу (не наручное)
браслет			Iапшъэрылъ	Iарылъын			Iэпшъэхъу	Iэхъу			Iапшъэрылъ	ʔeχʷə	apşeḣu` 	apṩeḣu` 	ʔapšerəɬ	Iапшъахо		Iапшэрылъ		пщэрылъ	Iапшъэхъу	Iа.пшъэхъу	Iа.пшъэхъу	Iа.пшъэхъу
часы	sákhát	сагхатъ	сыхьат	сыхьат		сыхьат	сэхьат	сыхьат			сыхьат	səhat	sehat 	sehat, sıhat 				сыхьат	сыхьат	сыхьат	сыхьат	сыхьат	сыхьат	сыхьат
наручные часы			сыхьат	сыхьат		Iашъхьэ сыхьат		Iэсыхьат			сыхьат							Iапшэсыхьат						
ремень, пояс		сюетлерь	бгырыпх	бырыпх		бырыпх	бырыпх	бырыпх			бгырыпх	bgərəpx	bǵırıpx 	bǵırıpx 	bgərəpx	бгырыпх		джэрыпх	бгырыпх	бгырыпх	бгырыпх	бгырыпх	бгырыпх	бгырыпх
пуговица	tshoo		кIыIу	кIык1ъуы		кIыIуы (кIыкIъу)	кIыIу	кIыIуы			кIыIу	čʼəʔʷə	çıu, şıu 	šıu`	čʼəʔʷ	чIыIу		чыIу	шIыIу	шыIу	шIыIу	шIыIу	шIыIу	шIыIу
застежка								гъэопкIапкI				čʼəʔʷən (čʼəʔʷəre čʼəʔʷənere), ʁewəpč̣ʼepč̣ʼaṗe			pxaṗe					пхапIэ	пхапIэ			
накидная петля												čʼəʔʷən			qaqəšʼ						шIыIунэ			
пряжка		пинже, пинжецюкь										bgərəpxəŝh			bgərəpxəẑhe									
рукав						(Iэ)гъуапI	гъуапhэ	гъуапhэ				ʔeʁʷap, ʁʷap	alcan 	alcan 	ʔaŝχe	Iагъуапэ		Iагъуапэ	Iашъхьа	Iагъуапэ	Iагъуапэ	Iагъуапэ	Iагъуапэ, Iашъхьэ	Iагъуапэ, Iашъхьэ
рукавица						Iабыцу	Iабыцу	Iалъэ				ʔaɬ			ʔaɬe	Iалъэ		Iалъэ	Iалъэ	Iалъэ	Iалъэ	Iалъэ	Iалъэ	Iалъэ
перчатки			Iабыцу	Iабыцу		Iабыцу	Iабыцу	Iалъэ, Iэбыцу			Iабыцу	ʔaɬexer, ʔabəcʷexer	aĺe, abıçö, abruçü` 	aĺe 	ʔaɬe			Iалъэ	Iалъэ	Iалъэ	Iалъэ	Iалъэ	Iалъэ	Iалъэ
